Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
U,"Sí , quiero llegar por la noche antes de las once .",Pregunta,111,V116_VA1c7
M,"Le consulto horarios de valencia a málaga llegando el viernes , día 26 de marzo de 2004 entre las 9 y las 11 de la noche .",Confirmacion,111,V116_VA1c7
M,Un momento por favor .,Espera,111,V116_VA1c7
M,El único tren que realiza el trayecto es un talgo que sale a las 3 y 30 de la tarde y llega a las 10 y 20 de la noche .,Respuesta,111,V116_VA1c7
M,Desea algo más ? .,Nueva_consulta,111,V116_VA1c7
U,No .,Cierre,111,V116_VA1c7
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,111,V116_VA1c7
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,112,B115_BB7c2
U,Quiero saber cuánto vale un billete de ida .,Pregunta,112,B115_BB7c2
M,¿ A qué ciudad desea viajar ? .,Pregunta,112,B115_BB7c2
U,A Ávila .,Respuesta,112,B115_BB7c2
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,112,B115_BB7c2
U,Ávila .,Respuesta,112,B115_BB7c2
M,"Quiere saber el precio a ávila ,",Confirmacion,112,B115_BB7c2
M,¿ desde bilbao ? .,Confirmacion,112,B115_BB7c2
U,Sí .,Afirmacion,112,B115_BB7c2
M,¿ Qué día desea salir ? .,Pregunta,112,B115_BB7c2
U,El próximo fin de semana .,Respuesta,112,B115_BB7c2
M,"¿ Desea salir el sábado , día 21 de febrero de 2004 ? .",Confirmacion,112,B115_BB7c2
U,Sí .,Afirmacion,112,B115_BB7c2
M,"Le consulto precios de bilbao a ávila saliendo el sábado , día 21 de febrero de 2004 .",Confirmacion,112,B115_BB7c2
M,Un momento por favor .,Espera,112,B115_BB7c2
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,112,B115_BB7c2
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,112,B115_BB7c2
U,En vez de sábado el domingo .,Pregunta,112,B115_BB7c2
M,"Le consulto precios de bilbao a ávila saliendo el domingo , día 22 de febrero de 2004 .",Confirmacion,112,B115_BB7c2
M,Un momento por favor .,Espera,112,B115_BB7c2
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,112,B115_BB7c2
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,112,B115_BB7c2
U,Quiero viajar en tren intercity .,Pregunta,112,B115_BB7c2
M,Le consulto precios de bilbao a ávila en tipo tren intercity .,Confirmacion,112,B115_BB7c2
M,Un momento por favor .,Espera,112,B115_BB7c2
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,112,B115_BB7c2
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,112,B115_BB7c2
U,No .,Cierre,112,B115_BB7c2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,112,B115_BB7c2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,113,B115_BC7a0
U,Quiero ir a Valencia,Pregunta,113,B115_BC7a0
U,el próximo martes .,Pregunta,113,B115_BC7a0
M,¿ Quiere saber horarios ? .,Confirmacion,113,B115_BC7a0
U,"No ,",Negacion,113,B115_BC7a0
U,los precios .,Pregunta,113,B115_BC7a0
M,¿ A qué ciudad desea viajar ? .,Pregunta,113,B115_BC7a0
U,A Valencia .,Respuesta,113,B115_BC7a0
M,"Quiere saber el precio a valencia ,",Confirmacion,113,B115_BC7a0
M,¿ desde bilbao ? .,Confirmacion,113,B115_BC7a0
U,Sí .,Afirmacion,113,B115_BC7a0
M,"Le consulto precios de bilbao a valencia saliendo el martes , día 24 de febrero de 2004 .",Confirmacion,113,B115_BC7a0
M,Un momento por favor .,Espera,113,B115_BC7a0
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,113,B115_BC7a0
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,113,B115_BC7a0
U,En vez de Valencia quiero ir a Ávila .,Pregunta,113,B115_BC7a0
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,113,B115_BC7a0
U,Quiero ir a Ávila .,Pregunta,113,B115_BC7a0
M,Le consulto precios de bilbao a ávila .,Confirmacion,113,B115_BC7a0
M,Un momento por favor .,Espera,113,B115_BC7a0
M,Un momento por favor .,Espera,113,B115_BC7a0
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,113,B115_BC7a0
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,113,B115_BC7a0
U,Quiero ir a Madrid .,Pregunta,113,B115_BC7a0
M,"Quiere saber el precio a madrid ,",Confirmacion,113,B115_BC7a0
M,¿ desde bilbao ? .,Confirmacion,113,B115_BC7a0
U,Sí .,Afirmacion,113,B115_BC7a0
M,"Le consulto precios de bilbao a madrid saliendo el martes , día 24 de febrero de 2004 .",Confirmacion,113,B115_BC7a0
M,Un momento por favor .,Espera,113,B115_BC7a0
M,El único tren que realiza el trayecto es un talgo y su precio en clase turista es 29 con 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,113,B115_BC7a0
M,Desea algo más ? .,Nueva_consulta,113,B115_BC7a0
U,"Quiero , sí , quiero .",Indefinida,113,B115_BC7a0
M,¿ Puede repetir su consulta ? .,No_entendido,113,B115_BC7a0
U,Quiero ir de Madrid,Pregunta,113,B115_BC7a0
U,a Bilbao,Pregunta,113,B115_BC7a0
U,el mismo día .,Pregunta,113,B115_BC7a0
M,¿ Quiere saber horarios ? .,Confirmacion,113,B115_BC7a0
U,"No ,",Negacion,113,B115_BC7a0
U,el precio .,Pregunta,113,B115_BC7a0
M,Le consulto precios de madrid a bilbao .,Confirmacion,113,B115_BC7a0
M,Un momento por favor .,Espera,113,B115_BC7a0
M,El único tren que realiza el trayecto es un talgo y su precio en clase turista es 29 con 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,113,B115_BC7a0
M,Desea algo más ? .,Nueva_consulta,113,B115_BC7a0
U,"No , gracias .",Cierre,113,B115_BC7a0
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,113,B115_BC7a0
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,115,B115_BA1c6
U,me gustaría saber el horario de los autobuses que van .,Indefinida,115,B115_BA1c6
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,115,B115_BA1c6
U,Sí me gustaría ir a Segovia y querría saber los horarios .,Pregunta,115,B115_BA1c6
U,Quiero salir el próximo sábado,Pregunta,115,B115_BA1c6
U,antes de las once .,Pregunta,115,B115_BA1c6
M,¿ Quiere viajar a sevilla ? .,Confirmacion,115,B115_BA1c6
U,"No ,",Negacion,115,B115_BA1c6
U,a Segovia .,Respuesta,115,B115_BA1c6
M,¿ Quiere salir entre las 10 y 30 y las 11 y 30 de la mañana ? .,Confirmacion,115,B115_BA1c6
U,Quiero salir antes de las once .,Respuesta,115,B115_BA1c6
M,"Le consulto horarios de bilbao a segovia el sábado , día 21 de febrero de 2004 entre las 0 de la noche y las 11 de la mañana .",Confirmacion,115,B115_BA1c6
M,Un momento por favor .,Espera,115,B115_BA1c6
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 10 y 30 de la mañana .,Respuesta,115,B115_BA1c6
M,Desea algo más ? .,Nueva_consulta,115,B115_BA1c6
U,"No , gracias .",Cierre,115,B115_BA1c6
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,115,B115_BA1c6
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,116,B112_BB6c7
U,Me gustaría obtener el horario de un tren desde Ávila,Pregunta,116,B112_BB6c7
U,a Salamanca .,Pregunta,116,B112_BB6c7
M,¿ Quiere viajar desde salamanca ? .,Confirmacion,116,B112_BB6c7
U,"No ,",Negacion,116,B112_BB6c7
U,viajar desde Ávila,Respuesta,116,B112_BB6c7
U,a Salamanca .,Respuesta,116,B112_BB6c7
M,¿ Qué día desea salir ? .,Pregunta,116,B112_BB6c7
U,El viernes,Respuesta,116,B112_BB6c7
U,por la tarde .,Respuesta,116,B112_BB6c7
M,"Le consulto horarios de ávila a salamanca el viernes , día 20 de febrero de 2004 entre la una de la tarde y las 9 de la noche .",Confirmacion,116,B112_BB6c7
M,Un momento por favor .,Espera,116,B112_BB6c7
M,Sólo hay dos trenes . El primero sale a las 3 y 5 de la tarde y el otro a las 5 y 2 de la tarde .,Respuesta,116,B112_BB6c7
M,Desea algo más ? .,Nueva_consulta,116,B112_BB6c7
U,"Sí , me gustaría saber el precio .",Pregunta,116,B112_BB6c7
M,Le consulto precios .,Confirmacion,116,B112_BB6c7
M,Un momento por favor .,Espera,116,B112_BB6c7
M,"Los trenes son trd y en clase turista , el billete cuesta 7 euros la ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,116,B112_BB6c7
M,Desea algo más ? .,Nueva_consulta,116,B112_BB6c7
U,"No , gracias .",Cierre,116,B112_BB6c7
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,116,B112_BB6c7
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,117,B112_BB4c3
U,Me gustaría saber el horario y el precio un viaje de ida,Pregunta,117,B112_BB4c3
U,de Pamplona,Pregunta,117,B112_BB4c3
U,hacia Oviedo .,Pregunta,117,B112_BB4c3
M,"Quiere horarios de trenes a oviedo ,",Confirmacion,117,B112_BB4c3
M,¿ desde barcelona ? .,Confirmacion,117,B112_BB4c3
U,"no ,",Negacion,117,B112_BB4c3
U,desde Pamplona,Respuesta,117,B112_BB4c3
U,hacia Oviedo .,Respuesta,117,B112_BB4c3
M,¿ Qué día desea salir ? .,Pregunta,117,B112_BB4c3
U,.,Indefinida,117,B112_BB4c3
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,117,B112_BB4c3
U,Me gustaría saber horario de trenes desde Pamplona,Pregunta,117,B112_BB4c3
U,hacia Oviedo,Pregunta,117,B112_BB4c3
U,el día diecinueve de octubre .,Pregunta,117,B112_BB4c3
M,"Le consulto horarios de trenes con salida en pamplona destino oviedo saliendo el martes , día 19 de octubre de 2004 .",Confirmacion,117,B112_BB4c3
M,Un momento por favor .,Espera,117,B112_BB4c3
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 de la noche .,Respuesta,117,B112_BB4c3
M,Desea algo más ? .,Nueva_consulta,117,B112_BB4c3
U,"Sí , me gustaría saber el precio .",Pregunta,117,B112_BB4c3
M,Le consulto precios .,Confirmacion,117,B112_BB4c3
M,Un momento por favor .,Espera,117,B112_BB4c3
M,"Hay varios trenes . En clase turista , el tren más caro es un talgo que cuesta 44 euros la ida y el más barato es un diurno que cuesta 32 con 50 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,117,B112_BB4c3
M,Desea algo más ? .,Nueva_consulta,117,B112_BB4c3
U,"No , gracias .",Cierre,117,B112_BB4c3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,117,B112_BB4c3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,118,B112_BA1c3
U,Me gustaría obtener un viaje de ida,Pregunta,118,B112_BA1c3
U,desde Santander,Pregunta,118,B112_BA1c3
U,a Albacete .,Pregunta,118,B112_BA1c3
M,¿ Quiere saber horarios ? .,Confirmacion,118,B112_BA1c3
U,"Sí ,",Afirmacion,118,B112_BA1c3
U,para el viernes día cuatro de junio .,Respuesta,118,B112_BA1c3
M,"¿ Desea salir el viernes , día 4 de junio de 2004 ? .",Confirmacion,118,B112_BA1c3
U,"Sí ,",Afirmacion,118,B112_BA1c3
U,que llegue a Albacete,Respuesta,118,B112_BA1c3
U,antes de las cuatro de la tarde .,Respuesta,118,B112_BA1c3
M,"Le consulto horarios de santander a albacete llegando el viernes , día 4 de junio de 2004 entre las 0 de la noche y las 4 de la tarde .",Confirmacion,118,B112_BA1c3
M,Un momento por favor .,Espera,118,B112_BA1c3
M,Sólo hay dos trenes . El primero sale a las 7 y 3 de la mañana y el otro a las 8 y 30 de la mañana .,Respuesta,118,B112_BA1c3
M,Desea algo más ? .,Nueva_consulta,118,B112_BA1c3
U,"No , gracias .",Cierre,118,B112_BA1c3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,118,B112_BA1c3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,119,B112_BC5a1
U,Nada .,Indefinida,119,B112_BC5a1
M,¿ Quiere salir desde pamplona ? .,Confirmacion,119,B112_BC5a1
U,"No ,",Negacion,119,B112_BC5a1
U,salida desde Santander .,Respuesta,119,B112_BC5a1
M,"Quiere horarios de trenes a pamplona ,",Confirmacion,119,B112_BC5a1
M,¿ desde santander ? .,Confirmacion,119,B112_BC5a1
U,"Sí ,",Afirmacion,119,B112_BC5a1
U,el día quince de julio .,Respuesta,119,B112_BC5a1
M,"Le consulto horarios de trenes con salida en santander destino pamplona saliendo el martes , día 15 de junio de 2004 .",Confirmacion,119,B112_BC5a1
M,Un momento por favor .,Espera,119,B112_BC5a1
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 de la noche .,Respuesta,119,B112_BC5a1
M,Desea algo más ? .,Nueva_consulta,119,B112_BC5a1
U,"Sí , me gustaría consultar además el viaje de vuelta y el precio .",Pregunta,119,B112_BC5a1
M,¿ Le consulto horarios ? .,Confirmacion,119,B112_BC5a1
U,"Sí ,",Afirmacion,119,B112_BC5a1
U,en el tipo de tren talgo .,Respuesta,119,B112_BC5a1
M,"Le consulto horarios de trenes con salida en pamplona destino santander saliendo el martes , día 15 de junio de 2004 en talgo .",Confirmacion,119,B112_BC5a1
M,Un momento por favor .,Espera,119,B112_BC5a1
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 3 y 30 de la tarde .,Respuesta,119,B112_BC5a1
M,Desea algo más ? .,Nueva_consulta,119,B112_BC5a1
U,"Sí , me gustaría saber el precio .",Pregunta,119,B112_BC5a1
M,Le consulto precios .,Confirmacion,119,B112_BC5a1
M,Un momento por favor .,Espera,119,B112_BC5a1
M,"Los trenes son talgo y en clase turista , el billete cuesta 44 euros la ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,119,B112_BC5a1
M,Desea algo más ? .,Nueva_consulta,119,B112_BC5a1
U,"Sí , me gustaría saber el precio de ida y vuelta .",Pregunta,119,B112_BC5a1
M,Le consulto precios .,Confirmacion,119,B112_BC5a1
M,Un momento por favor .,Espera,119,B112_BC5a1
M,"Los trenes son talgo y en clase turista , el billete cuesta 44 euros la ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,119,B112_BC5a1
M,Desea algo más ? .,Nueva_consulta,119,B112_BC5a1
U,"No , gracias .",Cierre,119,B112_BC5a1
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,119,B112_BC5a1
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,120,V111_VB4c2
U,"Hola buenos días , quería informarme acerca del horario y del precio de los viajes de tren de Castellón",Pregunta,120,V111_VB4c2
U,a Ciudad_Real,Pregunta,120,V111_VB4c2
U,para el próximo viernes doce de marzo y me gustaría que la llegada fuera antes de este próximo sábado,Pregunta,120,V111_VB4c2
U,a las cinco .,Pregunta,120,V111_VB4c2
M,Su frase ha sido demasiado larga . Repita por favor su consulta utilizando frases más cortas .,No_entendido,120,V111_VB4c2
U,Desearía obtener el horario para viajar de Castellón,Pregunta,120,V111_VB4c2
U,a Ciudad_Real,Pregunta,120,V111_VB4c2
U,el próximo doce de marzo .,Pregunta,120,V111_VB4c2
M,¿ Quiere viajar desde castellón ? .,Confirmacion,120,V111_VB4c2
U,Sí .,Afirmacion,120,V111_VB4c2
M,¿ Quiere viajar a ciudad_real ? .,Confirmacion,120,V111_VB4c2
U,Sí .,Afirmacion,120,V111_VB4c2
M,"Le consulto horarios de trenes con salida en castellón destino ciudad_real saliendo el viernes , día 12 de marzo de 2004 .",Confirmacion,120,V111_VB4c2
M,Un momento por favor .,Espera,120,V111_VB4c2
M,El único tren que realiza el trayecto es un garcía_lorca que sale a las 10 y 36 de la mañana y llega a las 4 y 24 de la tarde .,Respuesta,120,V111_VB4c2
M,Desea algo más ? .,Nueva_consulta,120,V111_VB4c2
U,Sí .,Indefinida,120,V111_VB4c2
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,120,V111_VB4c2
U,"Sí , me gustaría que la llegada fuera antes de las diecisiete horas",Pregunta,120,V111_VB4c2
U,de este próximo sábado .,Pregunta,120,V111_VB4c2
M,Le consulto horarios .,Confirmacion,120,V111_VB4c2
M,Un momento por favor .,Espera,120,V111_VB4c2
M,El único tren que realiza el trayecto es un garcía_lorca que sale a las 10 y 36 de la mañana y llega a las 4 y 24 de la tarde .,Respuesta,120,V111_VB4c2
M,Desea algo más ? .,Nueva_consulta,120,V111_VB4c2
U,"Sí , me gustaría consultar el precio de este billete .",Pregunta,120,V111_VB4c2
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,120,V111_VB4c2
U,Me gustaría conocer el precio de este billete .,Pregunta,120,V111_VB4c2
M,El precio de ese tren en clase turista es 34 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,120,V111_VB4c2
M,Desea algo más ? .,Nueva_consulta,120,V111_VB4c2
U,No .,Cierre,120,V111_VB4c2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,120,V111_VB4c2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,122,V111_VA1c2
U,"Hola buenos días , quería conocer los horarios para viajar el cuatro o el cinco de octubre",Pregunta,122,V111_VA1c2
U,a Madrid,Pregunta,122,V111_VA1c2
U,y el tren que saliera a partir de las seis .,Pregunta,122,V111_VA1c2
M,¿ Me pregunta por horarios ? .,Confirmacion,122,V111_VA1c2
U,Sí .,Afirmacion,122,V111_VA1c2
M,¿ Quiere viajar a madrid ? .,Confirmacion,122,V111_VA1c2
U,Sí .,Afirmacion,122,V111_VA1c2
M,"Le consulto horarios de trenes con salida en valencia destino madrid saliendo el lunes , día 4 de octubre de 2004 .",Confirmacion,122,V111_VA1c2
M,Un momento por favor .,Espera,122,V111_VA1c2
M,El único tren que realiza el trayecto es un alaris que sale a las 2 y 15 de la tarde y llega a las 5 y 50 de la tarde .,Respuesta,122,V111_VA1c2
M,Desea algo más ? .,Nueva_consulta,122,V111_VA1c2
U,No .,Cierre,122,V111_VA1c2
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,122,V111_VA1c2
U,No .,Cierre,122,V111_VA1c2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,122,V111_VA1c2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,123,V111_VC5a0
U,Me gustaría viajar de Valencia,Pregunta,123,V111_VC5a0
U,"a Barcelona ,",Pregunta,123,V111_VC5a0
U,saliendo el martes dieciséis de marzo y volviendo el lunes veintidós .,Pregunta,123,V111_VC5a0
M,¿ Quiere saber horarios ? .,Confirmacion,123,V111_VC5a0
U,Sí .,Afirmacion,123,V111_VC5a0
M,¿ Qué día desea salir ? .,Pregunta,123,V111_VC5a0
U,Martes dieciséis .,Respuesta,123,V111_VC5a0
M,"¿ Desea salir el martes , día 16 de marzo de 2004 ? .",Confirmacion,123,V111_VC5a0
U,Sí .,Afirmacion,123,V111_VC5a0
M,"Le consulto horarios de trenes con salida en valencia destino barcelona saliendo el martes , día 16 de marzo de 2004 .",Confirmacion,123,V111_VC5a0
M,Un momento por favor .,Espera,123,V111_VC5a0
M,Hay varios trenes . El primero sale a las 5 y 45 de la madrugada y el último a las 8 y 5 de la tarde .,Respuesta,123,V111_VC5a0
M,Desea algo más ? .,Nueva_consulta,123,V111_VC5a0
U,"Sí , quería conocer también los horarios de vuelta",Pregunta,123,V111_VC5a0
U,el lunes veintidós,Pregunta,123,V111_VC5a0
U,Barcelona,Pregunta,123,V111_VC5a0
U,Valencia .,Pregunta,123,V111_VC5a0
M,"¿ Desea salir el lunes , día 22 de marzo de 2004 ? .",Confirmacion,123,V111_VC5a0
U,"No ,",Negacion,123,V111_VC5a0
U,deseo regresar el lunes veintidós de marzo de dos mil cuatro .,Respuesta,123,V111_VC5a0
M,"Le consulto horarios de trenes con salida en barcelona destino valencia saliendo el lunes , día 22 de marzo de 2004 .",Confirmacion,123,V111_VC5a0
M,Un momento por favor .,Espera,123,V111_VC5a0
M,Hay varios trenes . El primero sale a las 7 de la mañana y el último a las 9 de la noche .,Respuesta,123,V111_VC5a0
M,Desea algo más ? .,Nueva_consulta,123,V111_VC5a0
U,"Sí , me gustaría realizar este viaje en euromed .",Pregunta,123,V111_VC5a0
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,123,V111_VC5a0
U,Me gustaría realizar el viaje en tipo de tren euromed .,Pregunta,123,V111_VC5a0
M,¿ Desea hacer el viaje en un euromed ? .,Confirmacion,123,V111_VC5a0
U,Sí .,Afirmacion,123,V111_VC5a0
M,"Le consulto horarios de trenes con salida en barcelona destino valencia saliendo el lunes , día 22 de marzo de 2004 en euromed .",Confirmacion,123,V111_VC5a0
M,Un momento por favor .,Espera,123,V111_VC5a0
M,Hay varios trenes . El primero sale a las 7 de la mañana y llega a las 9 y 50 de la mañana y el último sale a las 8 y 30 de la tarde y llega a las 11 y 20 de la noche .,Respuesta,123,V111_VC5a0
