Utterance,Dialogue_Act,Speaker,Dialogue_ID
"<äh> Restaurants haben wir eine größere Liste aus der Sie wählen können",INFORM,B,1460
"die kann ich Ihnen aber auch gerne mitgeben",OFFER,B,1460
"oh ja <äh> dann nehme ich die mit",ACCEPT,A,1460
"und <ähm> hier ist meine Karte",INFORM,A,1460
"mhm",BACKCHANNEL,B,1460
"die kann ich Ihnen aber auch gerne mitgeben",OFFER,B,1461
"oh ja <äh> dann nehme ich die mit",ACCEPT,A,1461
"und <ähm> hier ist meine Karte",INFORM,A,1461
"mhm",BACKCHANNEL,B,1461
"<ähm> ich mache dann eine Reservierung für Sie",COMMIT,B,1461
"würden Sie lieber mit $I-$C oder $I-$C-$E und einmal Umsteigen fahren",REQUEST_SUGGEST,B,1462
"<häs> Umsteigen ist doof",EXCLUDE,A,1462
"wenn ich schon im Zug sitze dann möchte ich auch meine Ruhe haben",INFORM,A,1462
"mhm gut dann <häs> reserviere ich buche ich einen $I $C $C für Sie",COMMIT,B,1462
"wunderbar",ACCEPT,A,1462
"<häs> Umsteigen ist doof",EXCLUDE,A,1463
"wenn ich schon im Zug sitze dann möchte ich auch meine Ruhe haben",INFORM,A,1463
"mhm gut dann <häs> reserviere ich buche ich einen $I $C $C für Sie",COMMIT,B,1463
"wunderbar",ACCEPT,A,1463
"<ähm> das wäre dann alles",CLOSE,A,1463
"wenn ich schon im Zug sitze dann möchte ich auch meine Ruhe haben",INFORM,A,1464
"mhm gut dann <häs> reserviere ich buche ich einen $I $C $C für Sie",COMMIT,B,1464
"wunderbar",ACCEPT,A,1464
"<ähm> das wäre dann alles",CLOSE,A,1464
"danke sehr",THANK,A,1464
"mhm gut dann <häs> reserviere ich buche ich einen $I $C $C für Sie",COMMIT,B,1465
"wunderbar",ACCEPT,A,1465
"<ähm> das wäre dann alles",CLOSE,A,1465
"danke sehr",THANK,A,1465
"mhm gut",FEEDBACK_POSITIVE,B,1465
"wunderbar",ACCEPT,A,1466
"<ähm> das wäre dann alles",CLOSE,A,1466
"danke sehr",THANK,A,1466
"mhm gut",FEEDBACK_POSITIVE,B,1466
"auf Wiedersehen",BYE,A,1466
"<ähm> das wäre dann alles",CLOSE,A,1467
"danke sehr",THANK,A,1467
"mhm gut",FEEDBACK_POSITIVE,B,1467
"auf Wiedersehen",BYE,A,1467
"auf Wiedersehen Herr Figura",BYE,B,1467
"mein Name ist Felix Schaeffler",INTRODUCE,A,1468
"ich begrüße Sie sehr herzlich",POLITENESS_FORMULA,A,1468
"wie geht es Ihnen denn",POLITENESS_FORMULA,A,1468
"ja grüß Gott Herr Schaeffler",GREET,B,1468
"mein Name ist Stefanie Krekow",INTRODUCE,B,1468
"ich begrüße Sie sehr herzlich",POLITENESS_FORMULA,A,1469
"wie geht es Ihnen denn",POLITENESS_FORMULA,A,1469
"ja grüß Gott Herr Schaeffler",GREET,B,1469
"mein Name ist Stefanie Krekow",INTRODUCE,B,1469
"ach mir geht es sehr gut",FEEDBACK_POSITIVE,B,1469
"wie geht es Ihnen denn",POLITENESS_FORMULA,A,1470
"ja grüß Gott Herr Schaeffler",GREET,B,1470
"mein Name ist Stefanie Krekow",INTRODUCE,B,1470
"ach mir geht es sehr gut",FEEDBACK_POSITIVE,B,1470
"ich muß sagen das freut mich daß es jetzt wieder im Geschäft so vorangeht",DELIBERATE,B,1470
"wie sieht es denn da bei Ihnen aus",REQUEST_COMMENT,A,1471
"Herr Schaeffler am achten neunten",REQUEST_CLARIFY,B,1471
"in der Kombination paßt es mir leider nicht so gut",REJECT,B,1471
"da habe ich noch Besuch vom Geschäftspartner das ist ein sehr wichtiger Kunde",GIVE_REASON,B,1471
"aber am neunten zehnten da könnte ich zum Beispiel mit Ihnen nach Hannover fahren",SUGGEST,B,1471
"Herr Schaeffler am achten neunten",REQUEST_CLARIFY,B,1472
"in der Kombination paßt es mir leider nicht so gut",REJECT,B,1472
"da habe ich noch Besuch vom Geschäftspartner das ist ein sehr wichtiger Kunde",GIVE_REASON,B,1472
"aber am neunten zehnten da könnte ich zum Beispiel mit Ihnen nach Hannover fahren",SUGGEST,B,1472
"denn <äh> dann ist der Herr schon wieder abgereist",INFORM,B,1472
"in der Kombination paßt es mir leider nicht so gut",REJECT,B,1473
"da habe ich noch Besuch vom Geschäftspartner das ist ein sehr wichtiger Kunde",GIVE_REASON,B,1473
"aber am neunten zehnten da könnte ich zum Beispiel mit Ihnen nach Hannover fahren",SUGGEST,B,1473
"denn <äh> dann ist der Herr schon wieder abgereist",INFORM,B,1473
"neunter zehnter Januar",SUGGEST,B,1473
"da habe ich noch Besuch vom Geschäftspartner das ist ein sehr wichtiger Kunde",GIVE_REASON,B,1474
"aber am neunten zehnten da könnte ich zum Beispiel mit Ihnen nach Hannover fahren",SUGGEST,B,1474
"denn <äh> dann ist der Herr schon wieder abgereist",INFORM,B,1474
"neunter zehnter Januar",SUGGEST,B,1474
"Juli",CLARIFY,A,1474
"aber am neunten zehnten da könnte ich zum Beispiel mit Ihnen nach Hannover fahren",SUGGEST,B,1475
"denn <äh> dann ist der Herr schon wieder abgereist",INFORM,B,1475
"neunter zehnter Januar",SUGGEST,B,1475
"Juli",CLARIFY,A,1475
"Juli ja",FEEDBACK_POSITIVE,B,1475
"denn <äh> dann ist der Herr schon wieder abgereist",INFORM,B,1476
"neunter zehnter Januar",SUGGEST,B,1476
"Juli",CLARIFY,A,1476
"Juli ja",FEEDBACK_POSITIVE,B,1476
"neunter zehnter Juli",DELIBERATE,A,1476
"neunter zehnter Januar",SUGGEST,B,1477
"Juli",CLARIFY,A,1477
"Juli ja",FEEDBACK_POSITIVE,B,1477
"neunter zehnter Juli",DELIBERATE,A,1477
"<ähm> ja wieso nicht",REQUEST_COMMENT,A,1477
"Juli",CLARIFY,A,1478
"Juli ja",FEEDBACK_POSITIVE,B,1478
"neunter zehnter Juli",DELIBERATE,A,1478
"<ähm> ja wieso nicht",REQUEST_COMMENT,A,1478
"ich sehe da bei mir eigentlich auch keine <äh> Dinge die dagegen sprechen",ACCEPT,A,1478
"Juli ja",FEEDBACK_POSITIVE,B,1479
"neunter zehnter Juli",DELIBERATE,A,1479
"<ähm> ja wieso nicht",REQUEST_COMMENT,A,1479
"ich sehe da bei mir eigentlich auch keine <äh> Dinge die dagegen sprechen",ACCEPT,A,1479
"das würde mir passen wunderbar",ACCEPT,A,1479
"neunter zehnter Juli",DELIBERATE,A,1480
"<ähm> ja wieso nicht",REQUEST_COMMENT,A,1480
"ich sehe da bei mir eigentlich auch keine <äh> Dinge die dagegen sprechen",ACCEPT,A,1480
"das würde mir passen wunderbar",ACCEPT,A,1480
"<ähm> jetzt wie sieht es denn aus wir müssen da hin",INIT,A,1480
"was halten Sie denn davon",REQUEST_COMMENT,A,1481
"schaffen wir das",REQUEST_COMMENT,A,1481
"das wäre eigentlich auch ganz in meinem Sinne",ACCEPT,B,1481
"ich würde Ihnen vorschlagen daß wir dann fliegen",SUGGEST,B,1481
"der Geschäftspartner in Hannover sitzt in Langenhagen da ist der Flughafen gleich nebenan",INFORM,B,1481
"ja das ist doch gar nicht so schlecht",ACCEPT,B,1482
"also das neun Uhr und dann den ganzen Tag und Freitag noch den halben",INFORM,B,1482
"genau",FEEDBACK_POSITIVE,A,1482
"ich denke auch daß die Filiale die werden ja n am Freitag nicht ewig offen haben",INFORM,A,1482
"ich kann mir vorstellen daß da viele Mitarbeiter auch schon mittags zum Teil gehen",INFORM,A,1482
"ah wunderbar",FEEDBACK_POSITIVE,A,1483
"dann halte ich das noch mal kurz fest",CLOSE,A,1483
"wir haben gesagt neunter Juli ne",REQUEST_CLARIFY,A,1483
"Donnerstag",CLARIFY,B,1483
"Donnerstag neunter Juli",CLARIFY,A,1483
"ja",FEEDBACK_POSITIVE,B,1484
"<ähm> ich würde Sie jetzt bitten Ihren <äh> Terminkalender <äh> vor sich zu legen oder <ähm>",REQUEST,A,1484
"ja das habe ich bereits getan",FEEDBACK_POSITIVE,B,1484
"ja",FEEDBACK_POSITIVE,A,1484
"<äh> wann hätten Sie jetzt zum Beispiel Zeit",REQUEST_SUGGEST,A,1484
"<ähm> ich würde Sie jetzt bitten Ihren <äh> Terminkalender <äh> vor sich zu legen oder <ähm>",REQUEST,A,1485
"ja das habe ich bereits getan",FEEDBACK_POSITIVE,B,1485
"ja",FEEDBACK_POSITIVE,A,1485
"<äh> wann hätten Sie jetzt zum Beispiel Zeit",REQUEST_SUGGEST,A,1485
"also im April bin ich ziemlich ausgebucht",FEEDBACK_NEGATIVE,A,1485
"ja das habe ich bereits getan",FEEDBACK_POSITIVE,B,1486
"ja",FEEDBACK_POSITIVE,A,1486
"<äh> wann hätten Sie jetzt zum Beispiel Zeit",REQUEST_SUGGEST,A,1486
"also im April bin ich ziemlich ausgebucht",FEEDBACK_NEGATIVE,A,1486
"da hätte ich nur entweder in der ersten Woche Zeit",SUGGEST,A,1486
"ja",FEEDBACK_POSITIVE,A,1487
"<äh> wann hätten Sie jetzt zum Beispiel Zeit",REQUEST_SUGGEST,A,1487
"also im April bin ich ziemlich ausgebucht",FEEDBACK_NEGATIVE,A,1487
"da hätte ich nur entweder in der ersten Woche Zeit",SUGGEST,A,1487
"ja da ist es schlecht",REJECT,B,1487
"<äh> wann hätten Sie jetzt zum Beispiel Zeit",REQUEST_SUGGEST,A,1488
"also im April bin ich ziemlich ausgebucht",FEEDBACK_NEGATIVE,A,1488
"da hätte ich nur entweder in der ersten Woche Zeit",SUGGEST,A,1488
"ja da ist es schlecht",REJECT,B,1488
"oder in der letzten Woche",SUGGEST,A,1488
"<ähm> ja",FEEDBACK_POSITIVE,A,1489
"ich kann am Montag nicht den siebenundzwanzigsten",EXCLUDE,A,1489
"dann fällt glaube ich der April flach",EXCLUDE,A,1489
"<äh> im Mai hätte ich zum Beispiel in der e ersten Woche Zeit ab fünften",SUGGEST,A,1489
"mhm",BACKCHANNEL,B,1489
"ich kann am Montag nicht den siebenundzwanzigsten",EXCLUDE,A,1490
"dann fällt glaube ich der April flach",EXCLUDE,A,1490
"<äh> im Mai hätte ich zum Beispiel in der e ersten Woche Zeit ab fünften",SUGGEST,A,1490
"mhm",BACKCHANNEL,B,1490
"ja",FEEDBACK_POSITIVE,B,1490
"dann fällt glaube ich der April flach",EXCLUDE,A,1491
"<äh> im Mai hätte ich zum Beispiel in der e ersten Woche Zeit ab fünften",SUGGEST,A,1491
"mhm",BACKCHANNEL,B,1491
"ja",FEEDBACK_POSITIVE,B,1491
"ja im Mai habe ich eine Dienstreise vom fünften bis zum siebten",EXCLUDE,B,1491
"<äh> im Mai hätte ich zum Beispiel in der e ersten Woche Zeit ab fünften",SUGGEST,A,1492
"mhm",BACKCHANNEL,B,1492
"ja",FEEDBACK_POSITIVE,B,1492
"ja im Mai habe ich eine Dienstreise vom fünften bis zum siebten",EXCLUDE,B,1492
"mhm",DELIBERATE,A,1492
"mhm",BACKCHANNEL,B,1493
"ja",FEEDBACK_POSITIVE,B,1493
"ja im Mai habe ich eine Dienstreise vom fünften bis zum siebten",EXCLUDE,B,1493
"mhm",DELIBERATE,A,1493
"vom fünften bis siebten",DELIBERATE,A,1493
"ja",FEEDBACK_POSITIVE,B,1494
"ja im Mai habe ich eine Dienstreise vom fünften bis zum siebten",EXCLUDE,B,1494
"mhm",DELIBERATE,A,1494
"vom fünften bis siebten",DELIBERATE,A,1494
"ich hätte dann <äh> zum Beispiel vom achten bis zum zwölften Mai Zeit",SUGGEST,A,1494
"ja im Mai habe ich eine Dienstreise vom fünften bis zum siebten",EXCLUDE,B,1495
"mhm",DELIBERATE,A,1495
"vom fünften bis siebten",DELIBERATE,A,1495
"ich hätte dann <äh> zum Beispiel vom achten bis zum zwölften Mai Zeit",SUGGEST,A,1495
"ja das würde auch bei mir gehen",ACCEPT,B,1495
"mhm",DELIBERATE,A,1496
"vom fünften bis siebten",DELIBERATE,A,1496
"ich hätte dann <äh> zum Beispiel vom achten bis zum zwölften Mai Zeit",SUGGEST,A,1496
"ja das würde auch bei mir gehen",ACCEPT,B,1496
"mhm",BACKCHANNEL,A,1496
"vom fünften bis siebten",DELIBERATE,A,1497
"ich hätte dann <äh> zum Beispiel vom achten bis zum zwölften Mai Zeit",SUGGEST,A,1497
"ja das würde auch bei mir gehen",ACCEPT,B,1497
"mhm",BACKCHANNEL,A,1497
"gut",ACCEPT,A,1497
"ich hätte dann <äh> zum Beispiel vom achten bis zum zwölften Mai Zeit",SUGGEST,A,1498
"ja das würde auch bei mir gehen",ACCEPT,B,1498
"mhm",BACKCHANNEL,A,1498
"gut",ACCEPT,A,1498
"dann wollen wir das mal ins Auge fassen achter bis zwölfter",CONFIRM,B,1498
"ja das würde auch bei mir gehen",ACCEPT,B,1499
"mhm",BACKCHANNEL,A,1499
"gut",ACCEPT,A,1499
"dann wollen wir das mal ins Auge fassen achter bis zwölfter",CONFIRM,B,1499
"<ähm> <häs> wollten Sie dann gerne den achten neunten",REQUEST_CLARIFY,A,1499
"mhm",BACKCHANNEL,A,1500
"gut",ACCEPT,A,1500
"dann wollen wir das mal ins Auge fassen achter bis zwölfter",CONFIRM,B,1500
"<ähm> <häs> wollten Sie dann gerne den achten neunten",REQUEST_CLARIFY,A,1500
"oder",NOT_CLASSIFIABLE,A,1500
"gut",ACCEPT,A,1501
"dann wollen wir das mal ins Auge fassen achter bis zwölfter",CONFIRM,B,1501
"<ähm> <häs> wollten Sie dann gerne den achten neunten",REQUEST_CLARIFY,A,1501
"oder",NOT_CLASSIFIABLE,A,1501
"also mir persönlich wäre der elfte und zwölfte lieber",SUGGEST,B,1501
"dann wollen wir das mal ins Auge fassen achter bis zwölfter",CONFIRM,B,1502
"<ähm> <häs> wollten Sie dann gerne den achten neunten",REQUEST_CLARIFY,A,1502
"oder",NOT_CLASSIFIABLE,A,1502
"also mir persönlich wäre der elfte und zwölfte lieber",SUGGEST,B,1502
"gut das geht",ACCEPT,A,1502
"<ähm> <häs> wollten Sie dann gerne den achten neunten",REQUEST_CLARIFY,A,1503
"oder",NOT_CLASSIFIABLE,A,1503
"also mir persönlich wäre der elfte und zwölfte lieber",SUGGEST,B,1503
"gut das geht",ACCEPT,A,1503
"legen wir uns auf den elften und zwölften Mai fest",CONFIRM,A,1503
"oder",NOT_CLASSIFIABLE,A,1504
"also mir persönlich wäre der elfte und zwölfte lieber",SUGGEST,B,1504
"gut das geht",ACCEPT,A,1504
"legen wir uns auf den elften und zwölften Mai fest",CONFIRM,A,1504
"ansonsten <äh> die <äh> gäbe es noch Zugverbindungen oder Flüge <ähm> München Hannover",INIT,A,1504
"also mir persönlich wäre der elfte und zwölfte lieber",SUGGEST,B,1505
"gut das geht",ACCEPT,A,1505
"legen wir uns auf den elften und zwölften Mai fest",CONFIRM,A,1505
"ansonsten <äh> die <äh> gäbe es noch Zugverbindungen oder Flüge <ähm> München Hannover",INIT,A,1505
"<äh> es bestehen stündliche Verbindungen ab fünf Uhr drei Fahrtdauer viereinhalb Stunden",INFORM,A,1505
"und die reine Flugzeit <äh> beträgt siebzig Minuten",INFORM,A,1506
"<ähm> ja",FEEDBACK_POSITIVE,A,1506
"schön",FEEDBACK_POSITIVE,B,1506
"ja",FEEDBACK_POSITIVE,B,1506
"also mir persönlich wäre das Flugzeug natürlich lieber",SUGGEST,B,1506
"<ähm> ja",FEEDBACK_POSITIVE,A,1507
"schön",FEEDBACK_POSITIVE,B,1507
"ja",FEEDBACK_POSITIVE,B,1507
"also mir persönlich wäre das Flugzeug natürlich lieber",SUGGEST,B,1507
"weil wir da aus Zeitgründen mehr Zeit in Hannover dann verbringen könnten",GIVE_REASON,B,1507
"schön",FEEDBACK_POSITIVE,B,1508
"ja",FEEDBACK_POSITIVE,B,1508
"also mir persönlich wäre das Flugzeug natürlich lieber",SUGGEST,B,1508
"weil wir da aus Zeitgründen mehr Zeit in Hannover dann verbringen könnten",GIVE_REASON,B,1508
"<häs> ja",FEEDBACK_POSITIVE,A,1508
"ja",FEEDBACK_POSITIVE,B,1509
"also mir persönlich wäre das Flugzeug natürlich lieber",SUGGEST,B,1509
"weil wir da aus Zeitgründen mehr Zeit in Hannover dann verbringen könnten",GIVE_REASON,B,1509
"<häs> ja",FEEDBACK_POSITIVE,A,1509
"gut mit dem Flugzeug bin ich dann einverstanden",ACCEPT,A,1509
"also mir persönlich wäre das Flugzeug natürlich lieber",SUGGEST,B,1510
"weil wir da aus Zeitgründen mehr Zeit in Hannover dann verbringen könnten",GIVE_REASON,B,1510
"<häs> ja",FEEDBACK_POSITIVE,A,1510
"gut mit dem Flugzeug bin ich dann einverstanden",ACCEPT,A,1510
"gut",FEEDBACK_POSITIVE,B,1510
"weil wir da aus Zeitgründen mehr Zeit in Hannover dann verbringen könnten",GIVE_REASON,B,1511
"<häs> ja",FEEDBACK_POSITIVE,A,1511
"gut mit dem Flugzeug bin ich dann einverstanden",ACCEPT,A,1511
"gut",FEEDBACK_POSITIVE,B,1511
"sind Sie dann auch damit einverstanden daß wir dann so um neun Uhr ungefähr losfliegen",SUGGEST,B,1511
"<häs> ja",FEEDBACK_POSITIVE,A,1512
"gut mit dem Flugzeug bin ich dann einverstanden",ACCEPT,A,1512
"gut",FEEDBACK_POSITIVE,B,1512
"sind Sie dann auch damit einverstanden daß wir dann so um neun Uhr ungefähr losfliegen",SUGGEST,B,1512
"ja das paßt in unsern Ze <ähm> in unsern Zeitplan",ACCEPT,A,1512
"gut mit dem Flugzeug bin ich dann einverstanden",ACCEPT,A,1513
"gut",FEEDBACK_POSITIVE,B,1513
"sind Sie dann auch damit einverstanden daß wir dann so um neun Uhr ungefähr losfliegen",SUGGEST,B,1513
"ja das paßt in unsern Ze <ähm> in unsern Zeitplan",ACCEPT,A,1513
"so wie ich das sehe",DELIBERATE,A,1513
"gut",FEEDBACK_POSITIVE,B,1514
"sind Sie dann auch damit einverstanden daß wir dann so um neun Uhr ungefähr losfliegen",SUGGEST,B,1514
"ja das paßt in unsern Ze <ähm> in unsern Zeitplan",ACCEPT,A,1514
"so wie ich das sehe",DELIBERATE,A,1514
"mhm",BACKCHANNEL,B,1514
"sind Sie dann auch damit einverstanden daß wir dann so um neun Uhr ungefähr losfliegen",SUGGEST,B,1515
"ja das paßt in unsern Ze <ähm> in unsern Zeitplan",ACCEPT,A,1515
"so wie ich das sehe",DELIBERATE,A,1515
"mhm",BACKCHANNEL,B,1515
"gut",FEEDBACK_POSITIVE,B,1515
"ja das paßt in unsern Ze <ähm> in unsern Zeitplan",ACCEPT,A,1516
"so wie ich das sehe",DELIBERATE,A,1516
"mhm",BACKCHANNEL,B,1516
"gut",FEEDBACK_POSITIVE,B,1516
"daß wir dann kurz vor zehn in Hannover sind",GIVE_REASON,B,1516
"so wie ich das sehe",DELIBERATE,A,1517
"mhm",BACKCHANNEL,B,1517
"gut",FEEDBACK_POSITIVE,B,1517
"daß wir dann kurz vor zehn in Hannover sind",GIVE_REASON,B,1517
"mit der Unterkunft habe ich mich auch informiert",INIT,B,1517
"mhm",BACKCHANNEL,B,1518
"gut",FEEDBACK_POSITIVE,B,1518
"daß wir dann kurz vor zehn in Hannover sind",GIVE_REASON,B,1518
"mit der Unterkunft habe ich mich auch informiert",INIT,B,1518
"da wäre zum einen das Marriott-Hotel in Hannover",SUGGEST,B,1518
"gut",FEEDBACK_POSITIVE,B,1519
"daß wir dann kurz vor zehn in Hannover sind",GIVE_REASON,B,1519
"mit der Unterkunft habe ich mich auch informiert",INIT,B,1519
"da wäre zum einen das Marriott-Hotel in Hannover",SUGGEST,B,1519
"das liegt z zentral in der Nähe von <%> Kröpcke",INFORM,B,1519
"daß wir dann kurz vor zehn in Hannover sind",GIVE_REASON,B,1520
"mit der Unterkunft habe ich mich auch informiert",INIT,B,1520
"da wäre zum einen das Marriott-Hotel in Hannover",SUGGEST,B,1520
"das liegt z zentral in der Nähe von <%> Kröpcke",INFORM,B,1520
"hat ein Hallenbad und einen Fitneßraum",INFORM,B,1520
"ja",FEEDBACK_POSITIVE,B,1521
"ja die die haben auch ein Bar und ein Bistro",INFORM,B,1521
"mhm",BACKCHANNEL,A,1521
"weil mit Theaterkarten ist das nicht immer so sichergestellt",INFORM,A,1521
"mhm",BACKCHANNEL,B,1521
"ja die die haben auch ein Bar und ein Bistro",INFORM,B,1522
"mhm",BACKCHANNEL,A,1522
"weil mit Theaterkarten ist das nicht immer so sichergestellt",INFORM,A,1522
"mhm",BACKCHANNEL,B,1522
"ja das ist <%> klar",FEEDBACK_POSITIVE,B,1522
"mhm",BACKCHANNEL,A,1523
"weil mit Theaterkarten ist das nicht immer so sichergestellt",INFORM,A,1523
"mhm",BACKCHANNEL,B,1523
"ja das ist <%> klar",FEEDBACK_POSITIVE,B,1523
"dann ni nimmt jeder ein Einzelzimmer",SUGGEST,B,1523
"weil mit Theaterkarten ist das nicht immer so sichergestellt",INFORM,A,1524
"mhm",BACKCHANNEL,B,1524
"ja das ist <%> klar",FEEDBACK_POSITIVE,B,1524
"dann ni nimmt jeder ein Einzelzimmer",SUGGEST,B,1524
"mhm",DELIBERATE,A,1524
"mhm",BACKCHANNEL,B,1525
"ja das ist <%> klar",FEEDBACK_POSITIVE,B,1525
"dann ni nimmt jeder ein Einzelzimmer",SUGGEST,B,1525
"mhm",DELIBERATE,A,1525
"ja",ACCEPT,A,1525
"ja das ist <%> klar",FEEDBACK_POSITIVE,B,1526
"dann ni nimmt jeder ein Einzelzimmer",SUGGEST,B,1526
"mhm",DELIBERATE,A,1526
"ja",ACCEPT,A,1526
"gut dann werde ich mich da mal bemühen daß wir da ein Zimmer kriegen beziehungsweise zwei",COMMIT,B,1526
"dann ni nimmt jeder ein Einzelzimmer",SUGGEST,B,1527
"mhm",DELIBERATE,A,1527
"ja",ACCEPT,A,1527
"gut dann werde ich mich da mal bemühen daß wir da ein Zimmer kriegen beziehungsweise zwei",COMMIT,B,1527
"in Ordnung",ACCEPT,A,1527
"mhm",DELIBERATE,A,1528
"ja",ACCEPT,A,1528
"gut dann werde ich mich da mal bemühen daß wir da ein Zimmer kriegen beziehungsweise zwei",COMMIT,B,1528
"in Ordnung",ACCEPT,A,1528
"ja Herr Nishimoto dann verbleiben wir bei den Terminen",CLOSE,A,1528
"ja",ACCEPT,A,1529
"gut dann werde ich mich da mal bemühen daß wir da ein Zimmer kriegen beziehungsweise zwei",COMMIT,B,1529
"in Ordnung",ACCEPT,A,1529
"ja Herr Nishimoto dann verbleiben wir bei den Terminen",CLOSE,A,1529
"gut",FEEDBACK_POSITIVE,B,1529
"gut dann werde ich mich da mal bemühen daß wir da ein Zimmer kriegen beziehungsweise zwei",COMMIT,B,1530
"in Ordnung",ACCEPT,A,1530
"ja Herr Nishimoto dann verbleiben wir bei den Terminen",CLOSE,A,1530
"gut",FEEDBACK_POSITIVE,B,1530
"jawohl",FEEDBACK_POSITIVE,B,1530
"in Ordnung",ACCEPT,A,1531
"ja Herr Nishimoto dann verbleiben wir bei den Terminen",CLOSE,A,1531
"gut",FEEDBACK_POSITIVE,B,1531
"jawohl",FEEDBACK_POSITIVE,B,1531
"schön Frau Heinicke auf Wiedersehen",BYE,B,1531
"ja Herr Nishimoto dann verbleiben wir bei den Terminen",CLOSE,A,1532
"gut",FEEDBACK_POSITIVE,B,1532
"jawohl",FEEDBACK_POSITIVE,B,1532
"schön Frau Heinicke auf Wiedersehen",BYE,B,1532
"gut",FEEDBACK_POSITIVE,A,1532
